parent_a_id,parent_a_name,parent_a_rarity,parent_a_blood,parent_b_id,parent_b_name,parent_b_rarity,parent_b_blood,blood_match,num_outcomes,out1_id,out1_name,out1_rarity,out1_pct,out1_type,out2_id,out2_name,out2_rarity,out2_pct,out2_type,out3_id,out3_name,out3_rarity,out3_pct,out3_type,out4_id,out4_name,out4_rarity,out4_pct,out4_type,out5_id,out5_name,out5_rarity,out5_pct,out5_type,out6_id,out6_name,out6_rarity,out6_pct,out6_type,out7_id,out7_name,out7_rarity,out7_pct,out7_type,out8_id,out8_name,out8_rarity,out8_pct,out8_type,out9_id,out9_name,out9_rarity,out9_pct,out9_type,out10_id,out10_name,out10_rarity,out10_pct,out10_type
mth_c05,Underline,common,neutral,mth_e01,Prism,epic,calm,neutral,6,mth_e01,Prism,epic,60,inherit,mth_c05,Underline,common,23,inherit,mth_c04,Dot,common,6,sidegrade,NEW,New Species,new,5,new,mth_l01,Diamond,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_e02,Void,epic,flow,neutral,6,mth_e02,Void,epic,60,inherit,mth_c05,Underline,common,23,inherit,mth_c01,Flat Line,common,6,sidegrade,NEW,New Species,new,5,new,mth_l02,Spark,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_e03,Gem,epic,neutral,neutral,6,mth_e03,Gem,epic,60,inherit,mth_c05,Underline,common,23,inherit,mth_c02,Wave,common,6,sidegrade,NEW,New Species,new,5,new,mth_l02,Spark,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_l01,Diamond,legendary,calm,neutral,6,mth_l01,Diamond,legendary,62,inherit,mth_c05,Underline,common,19,inherit,NEW,New Species,new,9,new,mth_c03,Smile,common,6,sidegrade,mth_m01,Core,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_l02,Spark,legendary,flow,neutral,6,mth_l02,Spark,legendary,62,inherit,mth_c05,Underline,common,19,inherit,NEW,New Species,new,9,new,mth_c04,Dot,common,6,sidegrade,mth_m02,Nova,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_m01,Core,mythic,calm,neutral,5,mth_m01,Core,mythic,57,inherit,mth_c05,Underline,common,18,inherit,NEW,New Species,new,17,new,mth_c04,Dot,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
mth_c05,Underline,common,neutral,mth_m02,Nova,mythic,flow,neutral,5,mth_m02,Nova,mythic,57,inherit,mth_c05,Underline,common,18,inherit,NEW,New Species,new,17,new,mth_c01,Flat Line,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_u01,Circle,uncommon,calm,same,4,mth_u01,Circle,uncommon,73,inherit,mth_r01,Omega,rare,17,upgrade,mth_u03,Curve,uncommon,6,sidegrade,mth_c05,Underline,common,4,downgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_u02,Ripple,uncommon,flow,cross,6,mth_u01,Circle,uncommon,38,inherit,mth_u02,Ripple,uncommon,37,inherit,mth_r01,Omega,rare,11,upgrade,mth_u03,Curve,uncommon,5,sidegrade,CORRUPT,Corrupt,corrupt,5,corrupt,mth_c01,Flat Line,common,4,downgrade,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_u03,Curve,uncommon,neutral,neutral,6,mth_u01,Circle,uncommon,40,inherit,mth_u03,Curve,uncommon,39,inherit,mth_r01,Omega,rare,9,upgrade,mth_u04,Whisker,uncommon,6,sidegrade,mth_c02,Wave,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_u04,Whisker,uncommon,neutral,neutral,6,mth_u01,Circle,uncommon,40,inherit,mth_u04,Whisker,uncommon,39,inherit,mth_r01,Omega,rare,9,upgrade,mth_u02,Ripple,uncommon,6,sidegrade,mth_c03,Smile,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_r01,Omega,rare,calm,same,6,mth_r01,Omega,rare,43,inherit,mth_u01,Circle,uncommon,33,inherit,mth_r01,Omega,rare,13,upgrade,mth_u03,Curve,uncommon,5,sidegrade,mth_c01,Flat Line,common,4,downgrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_r02,Swirl,rare,flow,cross,7,mth_r02,Swirl,rare,41,inherit,mth_u01,Circle,uncommon,32,inherit,mth_r01,Omega,rare,8,upgrade,CORRUPT,Corrupt,corrupt,8,corrupt,mth_u02,Ripple,uncommon,5,sidegrade,mth_c03,Smile,common,4,downgrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_r03,Triangle,rare,neutral,neutral,7,mth_r03,Triangle,rare,45,inherit,mth_u01,Circle,uncommon,34,inherit,mth_r01,Omega,rare,6,upgrade,mth_u02,Ripple,uncommon,6,sidegrade,mth_c01,Flat Line,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_e01,Prism,epic,calm,same,6,mth_e01,Prism,epic,49,inherit,mth_u01,Circle,uncommon,29,inherit,mth_r01,Omega,rare,9,upgrade,mth_u03,Curve,uncommon,5,sidegrade,mth_c02,Wave,common,4,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_e02,Void,epic,flow,cross,7,mth_e02,Void,epic,47,inherit,mth_u01,Circle,uncommon,27,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,mth_r01,Omega,rare,5,upgrade,mth_u04,Whisker,uncommon,5,sidegrade,mth_c02,Wave,common,4,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,51,inherit,mth_u01,Circle,uncommon,28,inherit,mth_u04,Whisker,uncommon,6,sidegrade,mth_c02,Wave,common,5,downgrade,NEW,New Species,new,5,new,mth_r01,Omega,rare,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_l01,Diamond,legendary,calm,same,6,mth_l01,Diamond,legendary,55,inherit,mth_u01,Circle,uncommon,23,inherit,NEW,New Species,new,8,new,mth_r01,Omega,rare,5,upgrade,mth_u02,Ripple,uncommon,5,sidegrade,mth_c02,Wave,common,4,downgrade,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_l02,Spark,legendary,flow,cross,7,mth_l02,Spark,legendary,52,inherit,mth_u01,Circle,uncommon,21,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,NEW,New Species,new,7,new,mth_u02,Ripple,uncommon,5,sidegrade,mth_c02,Wave,common,4,downgrade,mth_r01,Omega,rare,3,upgrade,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_m01,Core,mythic,calm,same,5,mth_m01,Core,mythic,56,inherit,mth_u01,Circle,uncommon,17,inherit,NEW,New Species,new,17,new,mth_u03,Curve,uncommon,6,sidegrade,mth_c03,Smile,common,4,downgrade,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u01,Circle,uncommon,calm,mth_m02,Nova,mythic,flow,cross,6,mth_m02,Nova,mythic,52,inherit,mth_u01,Circle,uncommon,16,inherit,NEW,New Species,new,15,new,CORRUPT,Corrupt,corrupt,8,corrupt,mth_u02,Ripple,uncommon,5,sidegrade,mth_c01,Flat Line,common,4,downgrade,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_u02,Ripple,uncommon,flow,same,4,mth_u02,Ripple,uncommon,73,inherit,mth_r02,Swirl,rare,17,upgrade,mth_u03,Curve,uncommon,6,sidegrade,mth_c03,Smile,common,4,downgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_u03,Curve,uncommon,neutral,neutral,6,mth_u02,Ripple,uncommon,40,inherit,mth_u03,Curve,uncommon,39,inherit,mth_r02,Swirl,rare,9,upgrade,mth_u01,Circle,uncommon,6,sidegrade,mth_c02,Wave,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_u04,Whisker,uncommon,neutral,neutral,6,mth_u02,Ripple,uncommon,40,inherit,mth_u04,Whisker,uncommon,39,inherit,mth_r02,Swirl,rare,9,upgrade,mth_u03,Curve,uncommon,6,sidegrade,mth_c01,Flat Line,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_r01,Omega,rare,calm,cross,7,mth_r01,Omega,rare,41,inherit,mth_u02,Ripple,uncommon,32,inherit,mth_r02,Swirl,rare,8,upgrade,CORRUPT,Corrupt,corrupt,8,corrupt,mth_u01,Circle,uncommon,5,sidegrade,mth_c05,Underline,common,4,downgrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_r02,Swirl,rare,flow,same,6,mth_r02,Swirl,rare,43,inherit,mth_u02,Ripple,uncommon,33,inherit,mth_r02,Swirl,rare,13,upgrade,mth_u03,Curve,uncommon,5,sidegrade,mth_c04,Dot,common,4,downgrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_r03,Triangle,rare,neutral,neutral,7,mth_r03,Triangle,rare,45,inherit,mth_u02,Ripple,uncommon,34,inherit,mth_r02,Swirl,rare,6,upgrade,mth_u04,Whisker,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_e01,Prism,epic,calm,cross,7,mth_e01,Prism,epic,47,inherit,mth_u02,Ripple,uncommon,27,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,mth_r02,Swirl,rare,5,upgrade,mth_u04,Whisker,uncommon,5,sidegrade,mth_c03,Smile,common,4,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_e02,Void,epic,flow,same,6,mth_e02,Void,epic,49,inherit,mth_u02,Ripple,uncommon,29,inherit,mth_r02,Swirl,rare,9,upgrade,mth_u03,Curve,uncommon,5,sidegrade,mth_c01,Flat Line,common,4,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,51,inherit,mth_u02,Ripple,uncommon,28,inherit,mth_u01,Circle,uncommon,6,sidegrade,mth_c03,Smile,common,5,downgrade,NEW,New Species,new,5,new,mth_r02,Swirl,rare,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_l01,Diamond,legendary,calm,cross,7,mth_l01,Diamond,legendary,52,inherit,mth_u02,Ripple,uncommon,21,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,NEW,New Species,new,7,new,mth_u03,Curve,uncommon,5,sidegrade,mth_c03,Smile,common,4,downgrade,mth_r02,Swirl,rare,3,upgrade,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_l02,Spark,legendary,flow,same,6,mth_l02,Spark,legendary,55,inherit,mth_u02,Ripple,uncommon,23,inherit,NEW,New Species,new,8,new,mth_r02,Swirl,rare,5,upgrade,mth_u04,Whisker,uncommon,5,sidegrade,mth_c01,Flat Line,common,4,downgrade,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_m01,Core,mythic,calm,cross,6,mth_m01,Core,mythic,52,inherit,mth_u02,Ripple,uncommon,16,inherit,NEW,New Species,new,15,new,CORRUPT,Corrupt,corrupt,8,corrupt,mth_u01,Circle,uncommon,5,sidegrade,mth_c02,Wave,common,4,downgrade,,,,,,,,,,,,,,,,,,,,
mth_u02,Ripple,uncommon,flow,mth_m02,Nova,mythic,flow,same,5,mth_m02,Nova,mythic,56,inherit,mth_u02,Ripple,uncommon,17,inherit,NEW,New Species,new,17,new,mth_u03,Curve,uncommon,6,sidegrade,mth_c02,Wave,common,4,downgrade,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_u03,Curve,uncommon,neutral,neutral,5,mth_u03,Curve,uncommon,77,inherit,mth_r01,Omega,rare,10,upgrade,mth_u01,Circle,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_u04,Whisker,uncommon,neutral,neutral,6,mth_u03,Curve,uncommon,40,inherit,mth_u04,Whisker,uncommon,39,inherit,mth_r03,Triangle,rare,9,upgrade,mth_u01,Circle,uncommon,6,sidegrade,mth_c04,Dot,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_r01,Omega,rare,calm,neutral,7,mth_r01,Omega,rare,45,inherit,mth_u03,Curve,uncommon,34,inherit,mth_e01,Prism,epic,6,upgrade,mth_u04,Whisker,uncommon,6,sidegrade,mth_c04,Dot,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_r02,Swirl,rare,flow,neutral,7,mth_r02,Swirl,rare,45,inherit,mth_u03,Curve,uncommon,34,inherit,mth_e02,Void,epic,6,upgrade,mth_u04,Whisker,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_r03,Triangle,rare,neutral,neutral,7,mth_r03,Triangle,rare,45,inherit,mth_u03,Curve,uncommon,34,inherit,mth_e02,Void,epic,6,upgrade,mth_u02,Ripple,uncommon,6,sidegrade,mth_c04,Dot,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_e01,Prism,epic,calm,neutral,7,mth_e01,Prism,epic,51,inherit,mth_u03,Curve,uncommon,28,inherit,mth_u01,Circle,uncommon,6,sidegrade,mth_c04,Dot,common,5,downgrade,NEW,New Species,new,5,new,mth_l01,Diamond,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_e02,Void,epic,flow,neutral,7,mth_e02,Void,epic,51,inherit,mth_u03,Curve,uncommon,28,inherit,mth_u01,Circle,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,NEW,New Species,new,5,new,mth_l02,Spark,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,51,inherit,mth_u03,Curve,uncommon,28,inherit,mth_u02,Ripple,uncommon,6,sidegrade,mth_c04,Dot,common,5,downgrade,NEW,New Species,new,5,new,mth_l02,Spark,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_l01,Diamond,legendary,calm,neutral,7,mth_l01,Diamond,legendary,56,inherit,mth_u03,Curve,uncommon,22,inherit,NEW,New Species,new,8,new,mth_u04,Whisker,uncommon,6,sidegrade,mth_c04,Dot,common,4,downgrade,mth_m01,Core,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_l02,Spark,legendary,flow,neutral,7,mth_l02,Spark,legendary,56,inherit,mth_u03,Curve,uncommon,22,inherit,NEW,New Species,new,8,new,mth_u02,Ripple,uncommon,6,sidegrade,mth_c05,Underline,common,4,downgrade,mth_m02,Nova,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_m01,Core,mythic,calm,neutral,6,mth_m01,Core,mythic,55,inherit,mth_u03,Curve,uncommon,18,inherit,NEW,New Species,new,16,new,mth_u04,Whisker,uncommon,5,sidegrade,mth_c01,Flat Line,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u03,Curve,uncommon,neutral,mth_m02,Nova,mythic,flow,neutral,6,mth_m02,Nova,mythic,55,inherit,mth_u03,Curve,uncommon,18,inherit,NEW,New Species,new,16,new,mth_u04,Whisker,uncommon,5,sidegrade,mth_c03,Smile,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_u04,Whisker,uncommon,neutral,neutral,5,mth_u04,Whisker,uncommon,77,inherit,mth_r03,Triangle,rare,10,upgrade,mth_u03,Curve,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_r01,Omega,rare,calm,neutral,7,mth_r01,Omega,rare,45,inherit,mth_u04,Whisker,uncommon,34,inherit,mth_e01,Prism,epic,6,upgrade,mth_u02,Ripple,uncommon,6,sidegrade,mth_c03,Smile,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_r02,Swirl,rare,flow,neutral,7,mth_r02,Swirl,rare,45,inherit,mth_u04,Whisker,uncommon,34,inherit,mth_e02,Void,epic,6,upgrade,mth_u01,Circle,uncommon,6,sidegrade,mth_c01,Flat Line,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_r03,Triangle,rare,neutral,neutral,7,mth_r03,Triangle,rare,45,inherit,mth_u04,Whisker,uncommon,34,inherit,mth_e01,Prism,epic,6,upgrade,mth_u01,Circle,uncommon,6,sidegrade,mth_c03,Smile,common,5,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_e01,Prism,epic,calm,neutral,7,mth_e01,Prism,epic,51,inherit,mth_u04,Whisker,uncommon,28,inherit,mth_u02,Ripple,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,NEW,New Species,new,5,new,mth_l01,Diamond,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_e02,Void,epic,flow,neutral,7,mth_e02,Void,epic,51,inherit,mth_u04,Whisker,uncommon,28,inherit,mth_u03,Curve,uncommon,6,sidegrade,mth_c04,Dot,common,5,downgrade,NEW,New Species,new,5,new,mth_l02,Spark,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,51,inherit,mth_u04,Whisker,uncommon,28,inherit,mth_u03,Curve,uncommon,6,sidegrade,mth_c05,Underline,common,5,downgrade,NEW,New Species,new,5,new,mth_l01,Diamond,legendary,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_l01,Diamond,legendary,calm,neutral,7,mth_l01,Diamond,legendary,56,inherit,mth_u04,Whisker,uncommon,22,inherit,NEW,New Species,new,8,new,mth_u01,Circle,uncommon,6,sidegrade,mth_c05,Underline,common,4,downgrade,mth_m01,Core,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_l02,Spark,legendary,flow,neutral,7,mth_l02,Spark,legendary,56,inherit,mth_u04,Whisker,uncommon,22,inherit,NEW,New Species,new,8,new,mth_u01,Circle,uncommon,6,sidegrade,mth_c04,Dot,common,4,downgrade,mth_m02,Nova,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_m01,Core,mythic,calm,neutral,6,mth_m01,Core,mythic,55,inherit,mth_u04,Whisker,uncommon,18,inherit,NEW,New Species,new,16,new,mth_u02,Ripple,uncommon,5,sidegrade,mth_c05,Underline,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_u04,Whisker,uncommon,neutral,mth_m02,Nova,mythic,flow,neutral,6,mth_m02,Nova,mythic,55,inherit,mth_u04,Whisker,uncommon,18,inherit,NEW,New Species,new,16,new,mth_u01,Circle,uncommon,5,sidegrade,mth_c04,Dot,common,4,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_r01,Omega,rare,calm,same,5,mth_r01,Omega,rare,70,inherit,mth_e01,Prism,epic,15,upgrade,mth_r03,Triangle,rare,6,sidegrade,mth_u01,Circle,uncommon,6,downgrade,NEW,New Species,new,3,new,,,,,,,,,,,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_r02,Swirl,rare,flow,cross,8,mth_r02,Swirl,rare,34,inherit,mth_r01,Omega,rare,33,inherit,mth_e01,Prism,epic,8,upgrade,mth_x01,Vortex,exclusive,8,exclusive,mth_r03,Triangle,rare,5,sidegrade,mth_u04,Whisker,uncommon,5,downgrade,CORRUPT,Corrupt,corrupt,5,corrupt,NEW,New Species,new,2,new,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_r03,Triangle,rare,neutral,neutral,7,mth_r01,Omega,rare,39,inherit,mth_r03,Triangle,rare,39,inherit,mth_e01,Prism,epic,6,upgrade,mth_r02,Swirl,rare,6,sidegrade,mth_u03,Curve,uncommon,6,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_e01,Prism,epic,calm,same,6,mth_e01,Prism,epic,43,inherit,mth_r01,Omega,rare,34,inherit,mth_e01,Prism,epic,9,upgrade,mth_r02,Swirl,rare,5,sidegrade,mth_u02,Ripple,uncommon,5,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_e02,Void,epic,flow,cross,7,mth_e02,Void,epic,41,inherit,mth_r01,Omega,rare,32,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,mth_e01,Prism,epic,5,upgrade,mth_r03,Triangle,rare,5,sidegrade,mth_u01,Circle,uncommon,5,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,45,inherit,mth_r01,Omega,rare,34,inherit,mth_r02,Swirl,rare,6,sidegrade,mth_u04,Whisker,uncommon,6,downgrade,NEW,New Species,new,4,new,mth_e01,Prism,epic,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_l01,Diamond,legendary,calm,same,6,mth_l01,Diamond,legendary,49,inherit,mth_r01,Omega,rare,28,inherit,NEW,New Species,new,8,new,mth_e01,Prism,epic,5,upgrade,mth_r03,Triangle,rare,5,sidegrade,mth_u01,Circle,uncommon,5,downgrade,,,,,,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_l02,Spark,legendary,flow,cross,7,mth_l02,Spark,legendary,46,inherit,mth_r01,Omega,rare,26,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,NEW,New Species,new,7,new,mth_r02,Swirl,rare,5,sidegrade,mth_u02,Ripple,uncommon,5,downgrade,mth_e01,Prism,epic,3,upgrade,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_m01,Core,mythic,calm,same,5,mth_m01,Core,mythic,53,inherit,mth_r01,Omega,rare,21,inherit,NEW,New Species,new,16,new,mth_r02,Swirl,rare,5,sidegrade,mth_u02,Ripple,uncommon,5,downgrade,,,,,,,,,,,,,,,,,,,,,,,,,
mth_r01,Omega,rare,calm,mth_m02,Nova,mythic,flow,cross,6,mth_m02,Nova,mythic,49,inherit,mth_r01,Omega,rare,18,inherit,NEW,New Species,new,15,new,CORRUPT,Corrupt,corrupt,8,corrupt,mth_r03,Triangle,rare,5,sidegrade,mth_u03,Curve,uncommon,5,downgrade,,,,,,,,,,,,,,,,,,,,
mth_r02,Swirl,rare,flow,mth_r02,Swirl,rare,flow,same,5,mth_r02,Swirl,rare,70,inherit,mth_e02,Void,epic,15,upgrade,mth_r03,Triangle,rare,6,sidegrade,mth_u01,Circle,uncommon,6,downgrade,NEW,New Species,new,3,new,,,,,,,,,,,,,,,,,,,,,,,,,
mth_r02,Swirl,rare,flow,mth_r03,Triangle,rare,neutral,neutral,7,mth_r02,Swirl,rare,39,inherit,mth_r03,Triangle,rare,39,inherit,mth_e02,Void,epic,6,upgrade,mth_r01,Omega,rare,6,sidegrade,mth_u02,Ripple,uncommon,6,downgrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,
mth_r02,Swirl,rare,flow,mth_e01,Prism,epic,calm,cross,7,mth_e01,Prism,epic,41,inherit,mth_r02,Swirl,rare,32,inherit,CORRUPT,Corrupt,corrupt,8,corrupt,mth_e02,Void,epic,5,upgrade,mth_r03,Triangle,rare,5,sidegrade,mth_u03,Curve,uncommon,5,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,
mth_r02,Swirl,rare,flow,mth_e02,Void,epic,flow,same,6,mth_e02,Void,epic,43,inherit,mth_r02,Swirl,rare,34,inherit,mth_e02,Void,epic,9,upgrade,mth_r01,Omega,rare,5,sidegrade,mth_u04,Whisker,uncommon,5,downgrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,,,,,,
mth_r02,Swirl,rare,flow,mth_e03,Gem,epic,neutral,neutral,7,mth_e03,Gem,epic,45,inherit,mth_r02,Swirl,rare,34,inherit,mth_r03,Triangle,rare,6,sidegrade,mth_u01,Circle,uncommon,6,downgrade,NEW,New Species,new,4,new,mth_e02,Void,epic,3,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,
